id,PC-1,PC-2,PC-3,PC-4,PC-5,genre,kmeans_10,kmeans_weighted_10,kmeans_20,kmeans_weighted_20
288154,-0.075032934,-0.352205234,0.177030082,0.148332084,0.035120769,14,1,3,13,13
288830,0.762574815,0.331289354,-0.129505224,-0.173374398,-0.146492168,12,7,8,3,16
290590,-0.117925867,-0.398979139,0.450867068,-0.276496709,0.249840212,14,8,3,15,11
296802,-0.301685573,0.102276569,0.346799435,-0.189265113,-0.056603123,14,9,4,11,15
300583,-0.233186744,0.056702959,0.093597146,-0.124383961,0.258837232,6,4,1,1,15
306446,-0.242464654,0.295160063,-0.11692776,0.247668116,0.3884736,2,4,6,17,17
308742,0.004211745,-0.420705701,-0.267388808,0.038861941,0.030994741,14,2,9,18,12
316340,-0.230479701,-0.09788602,0.295310028,-0.381332729,0.210409063,12,8,4,11,1
319021,-0.088328615,-0.228487027,-0.128109638,0.076249426,-0.158848413,14,2,2,14,8
328201,0.792606071,0.088624358,0.474991542,0.028918057,-0.06088812,14,3,8,2,5
329542,-0.137922871,-0.231083181,0.143667859,-0.146857725,0.043074983,14,8,3,15,11
332257,-0.160845935,-0.262181568,0.423923011,-0.080731569,0.005413288,14,8,3,7,11
332852,-0.090433042,-0.216987979,-0.313242559,-0.172713902,0.057270984,14,6,9,19,20
333181,-0.129691014,-0.142247668,-0.331233686,-0.361921121,0.186054531,14,4,7,1,20
344037,0.036559787,-0.57086765,-0.147210743,0.138206387,-0.088632608,14,2,2,13,8
345427,-0.305491628,0.39643159,-0.157196962,0.117526033,-0.050737553,14,5,6,5,9
346806,-0.141582014,-0.266028368,0.334748403,0.062815548,-0.141445474,14,1,3,7,11
355555,-0.119817339,-0.347680479,0.446019031,-0.018723035,0.10693684,14,8,3,15,11
358528,-0.064858859,-0.306699745,-0.112008938,-0.032957669,-0.043915564,6,10,2,13,3
380235,-0.155925507,-0.078850262,0.033499932,0.03612737,0.180345471,15,8,4,10,10
382630,-0.003885154,-0.444516205,-0.080039337,0.317391882,-0.327381978,14,2,2,14,8
386253,0.778751691,0.130612023,0.565676233,0.217384164,0.020605009,14,3,8,2,5
387219,-0.22241982,0.027949523,-0.0022538,-0.123067904,-0.080796919,14,9,1,12,15
391003,-0.037039875,-0.347663609,-0.194757887,-0.013685683,-0.026552343,14,2,2,13,12
402351,-0.209048526,0.130520773,-0.198082056,-0.040767141,-0.030131348,15,5,6,5,17
406583,-0.293838743,0.297350618,0.439916711,0.410597947,0.635588699,11,8,1,11,15
407331,-0.150948981,-0.060364019,-0.164267357,-0.166014834,-0.005446215,15,4,7,1,19
411830,0.895648402,-0.117154409,0.146565465,-0.246752579,0.079028293,15,3,8,2,5
422891,0.763129031,0.220054697,0.166782115,-0.274204448,-0.040510545,15,3,8,2,6
454240,-0.385229038,0.313382721,0.300929914,-0.274587832,-0.042357856,6,9,1,12,15
461391,-0.015919107,-0.255296403,0.004526363,0.831197648,0.125506863,14,2,2,14,8
461698,-0.179460793,-0.269240123,0.514582923,-0.019593121,-0.04708561,14,8,3,7,11
476282,0.053831572,-0.511981862,-0.339588622,0.353792189,-0.328939991,14,2,2,14,12
477793,-0.155224536,-0.160665904,0.134435529,0.024955512,0.02307241,14,1,3,7,11
483848,-0.061712008,-0.457318143,0.190263785,-0.035812686,0.056002183,14,1,3,15,13
484607,-0.064637711,-0.510415607,0.385378482,0.175929171,-0.142800007,14,1,3,20,13
487038,0.046594919,-0.414611084,-0.445751557,0.106810923,0.00471226,8,2,9,18,12
488859,-0.229670409,-0.093324667,0.478985117,-0.014141446,-0.133432521,15,8,4,7,1
489435,-0.105665007,-0.23843941,-0.032408098,0.138114598,-0.136095233,14,2,2,20,8
495702,-0.053289147,-0.314750546,0.088338827,0.051486357,0.432497533,15,10,10,16,3
501692,-0.101431711,-0.180432041,-0.322913607,-0.384177328,0.240449971,14,4,7,1,20
502774,-0.169121232,-0.222858325,0.233600285,-0.184032183,0.177426572,14,8,3,15,11
527379,-0.356256024,0.464519128,-0.176999371,-0.254437501,0.128601123,2,4,6,17,9
528895,-0.2939961,0.075814177,0.444547028,0.042923279,-0.253209572,14,9,4,6,1
541760,-0.119609617,-0.062503741,-0.528555424,-0.26921527,0.089101776,6,6,7,19,14
543055,-0.185718995,-0.011215502,-0.175743164,-0.253839865,0.064291838,14,4,6,1,19
546205,0.480633237,0.91986918,0.297258339,-0.073374724,-0.36916041,11,7,5,4,4
546926,-0.03141708,-0.416465849,-0.088772375,-0.070289523,0.05561655,14,10,10,16,3
553810,-0.034688835,-0.297295244,0.094528538,0.776610089,-0.140404381,14,2,2,14,8
562105,-0.215552703,-0.021566277,0.100632701,-0.028744031,-0.147216582,14,9,4,6,1
568861,-0.249051395,0.100961381,-0.018486833,-0.284828234,0.059019048,15,4,1,12,15
571258,-0.095340442,-0.210025382,-0.131629936,0.181642174,-0.271358015,14,2,2,14,8
576072,0.710350533,0.236528539,0.434710653,-0.380408948,0.071687254,15,3,8,2,6
590441,-0.233021646,0.305607755,-0.020555987,0.221113742,0.607084675,14,4,6,17,19
597875,-0.168549124,0.02345015,-0.271904504,-0.131053168,-0.080762135,14,5,6,17,17
597965,0.014074398,-0.412854116,-0.263724113,0.143064587,0.095972144,14,2,9,18,12
607105,-0.327053869,0.329996082,-0.065259274,-0.199541691,-0.134852369,12,9,1,8,9
611104,-0.031538696,-0.376643856,-0.096778392,-0.069251638,0.015135957,14,10,10,13,3
614830,-0.106782574,-0.463994048,0.556909197,-0.012418315,0.001505319,14,1,3,7,11
619423,-0.126910738,-0.228594685,0.052240622,-0.204379347,0.109858926,15,8,3,15,11
624282,-0.203551709,0.118332019,-0.293165402,-0.048417291,-0.17010661,14,5,6,5,17
626774,-0.03291144,-0.389415467,-0.093396154,0.141479558,-0.165752424,14,2,2,13,8
650362,-0.052209791,-0.382573661,-0.003661903,0.121184287,-0.166571689,14,2,2,13,8
652178,-0.02601042,-0.55973576,0.213006336,-0.028984876,0.044235194,14,1,3,15,3
652192,0.864264951,-0.021109996,0.127976431,0.037835537,-0.229038972,14,3,8,2,7
660053,-0.082838801,-0.071340817,-0.136594618,0.46839493,0.064690853,14,2,7,10,2
662642,-0.125148086,-0.117100919,-0.335828548,-0.226522598,0.063262697,6,6,7,19,20
665945,-0.178731458,0.345669627,-0.4878344,0.749924721,-0.080577813,14,5,6,9,17
667556,-0.247503419,0.153064116,-0.210113134,-0.22327298,-0.047514295,15,4,6,17,9
671244,-0.093365835,-0.144056618,-0.419285865,0.07979126,-0.208020372,14,6,7,9,18
677991,0.654502619,0.72641418,0.191401842,0.263606309,0.497299312,11,7,5,4,4
679749,-0.33324577,0.192724535,0.421145645,0.02987836,-0.269093471,14,9,1,6,15
684612,-0.183308942,-0.005617819,0.499229168,0.316741567,0.773915418,11,8,4,15,1
688515,-0.020679587,-0.262039036,-0.484383577,0.012584437,-0.109214779,15,6,9,18,18
690456,0.071129847,-0.465154303,-0.431675683,0.385061875,-0.11677635,14,2,9,14,18
694325,-0.336042995,0.722093469,-0.477411322,0.518516817,-0.043703444,7,5,6,5,17
724720,-0.185042646,-0.237136261,0.508729852,-0.220114369,0.087767363,14,8,3,11,11
741177,0.001922069,-0.323306661,-0.080359995,0.744821731,0.015341707,14,2,2,14,8
745241,-0.094441759,-0.210102487,-0.125918398,0.074591071,0.069305477,14,2,2,10,8
746128,-0.151990551,-0.174654904,0.42015529,0.40195103,-0.0964442,14,1,3,20,13
748904,-0.040155364,-0.361506163,-0.098882436,0.171615665,-0.21733897,14,2,2,14,8
749222,0.059997822,-0.452101134,-0.437488397,0.048131098,0.145834178,8,6,9,18,12
753237,-0.177402314,0.005828554,-0.177092426,-0.087345521,-0.118533873,6,5,6,5,19
753833,-0.174912703,-0.019599894,-0.172754449,-0.054352136,-0.12721383,14,5,6,5,19
756959,-0.315520102,0.321248688,-0.062207373,-0.064974098,-0.248548685,6,9,1,8,9
757251,-0.105766158,-0.14270433,-0.422865012,-0.298452554,0.176704343,6,6,7,19,20
757665,-0.19767881,0.178427951,-0.096812343,0.2989732,0.297697264,11,5,6,10,17
759224,-0.296396502,0.466650962,-0.638169199,-0.200605558,-0.164917942,6,5,6,5,17
761478,-0.304770998,0.332580361,-0.246963637,-0.269440864,-0.008536049,11,4,6,17,9
762500,0.020072803,-0.520081139,-0.157752539,0.073602023,-0.035369293,14,2,2,13,8
764890,-0.110300198,-0.1108835,-0.33627446,-0.203798143,0.05478183,6,6,7,19,20
765302,-0.301273925,0.090850874,0.441954067,-0.056359516,-0.080394318,14,9,4,6,1
766078,0.805918584,-0.015249512,0.584912455,0.176359642,-0.209940242,14,3,8,2,5
766361,-0.213721064,-0.18922243,0.498038846,-0.155066548,0.056992313,14,8,4,11,11
769523,-0.249814054,0.172807227,-0.306342731,-0.130821065,-0.146696272,15,5,6,5,17
771838,0.735660753,0.288925905,0.245200513,-0.10870746,-0.204491541,15,3,8,2,6
772191,-0.203908412,-0.026460035,0.008981952,-0.239492255,0.063151414,14,4,1,1,15
773063,0.781838708,0.310841969,-0.018527354,-0.037738116,0.158978644,11,3,8,3,16
773666,-0.459142077,0.679783481,-0.04646924,-0.14495051,-0.318236792,14,9,6,8,9
776659,-0.072278865,-0.327659755,-0.018977008,-0.284178653,0.209025157,16,10,10,16,3
778655,-0.068979752,-0.310789398,0.173247359,0.396257527,-0.188403261,14,1,2,20,13
779599,0.629212245,0.599635091,0.088216345,-0.014100099,-0.409890125,14,7,5,4,16
779670,0.846253436,-0.016348704,0.503296921,0.409604315,-0.284915728,14,3,8,2,5
792175,-0.305175735,0.419303797,-0.245910298,-0.102933122,0.36695639,11,4,6,17,17
797670,-0.013615717,-0.305599613,-0.090601973,0.273785343,0.311839497,14,10,2,10,8
798792,-0.04355976,-0.301300216,-0.292228806,-0.128791529,0.177059776,15,10,9,16,12
804289,-0.258916016,-0.060367874,0.468587084,-0.265135465,0.114534941,6,8,4,11,1
805225,-0.043219307,-0.385930196,-0.003975919,0.067162646,-0.095862809,14,2,2,13,8
807068,-0.21190201,0.161462244,-0.391988202,-0.273434794,0.041625724,12,4,6,17,17
807121,-0.177527778,-0.072874765,-0.164365369,-0.353050532,0.169800002,14,4,6,1,10
808304,-0.152089657,-0.340507758,0.530453726,-0.15992054,0.128835791,14,8,3,15,11
808944,0.040908621,-0.469898079,-0.249516339,0.32522187,-0.041266936,14,2,2,14,12
812239,-0.047537272,-0.348439049,-0.102728922,0.079584639,-0.147556836,6,2,2,13,8
813463,0.016683848,-0.393215623,-0.457399487,-0.025382312,-0.014223309,14,6,9,18,12
814036,0.452197805,0.95696729,0.481902525,-0.172054668,0.153108144,9,7,5,4,4
820232,-0.110779195,-0.179599528,0.543058727,0.81091677,0.450050598,14,1,3,10,13
824406,-0.018839099,-0.361594941,-0.088536438,0.068337797,0.207935839,14,10,10,16,3
838875,0.817913866,0.060158766,0.29535224,-0.192246907,0.095193448,14,3,8,2,5
843259,0.055540861,-0.280307905,-0.44829303,0.473606817,0.419397349,15,6,9,18,18
847305,-0.158199372,-0.317676689,0.43296551,-0.37335773,0.298994153,12,8,3,15,11
852970,0.811532911,0.212284827,0.18984343,0.054960106,0.326167439,11,3,8,3,7
854854,-0.317260114,0.453839313,-0.45447454,-0.074879289,-0.29964974,14,5,6,5,17
858006,-0.027222964,-0.242380855,-0.489409932,-0.035780062,-0.045331956,14,6,9,18,20
860080,-0.02949355,-0.351962978,-0.096848809,0.31182598,-0.242409913,14,2,2,14,8
863733,-0.201167766,-0.108176043,0.30062014,-0.150417878,-0.012062162,15,8,4,11,1
868456,-0.244324832,0.167383317,-0.212960206,-0.212308891,-0.06776473,6,4,6,17,9
869409,-0.122907701,-0.239265392,0.054364598,-0.1918899,0.0998129,15,8,3,15,11
874289,-0.110284671,-0.420492611,0.363797898,-0.290691926,0.260559626,12,8,3,15,11
883619,0.72444609,0.15639387,0.634930027,-0.06729354,-0.165701345,14,3,8,2,5
896965,-0.059094776,-0.385227158,-0.005727652,-0.247980452,0.203042999,16,10,10,16,3
897322,-0.085064739,-0.24914937,-0.308807657,-0.212935772,0.119177328,14,10,9,16,20
899223,-0.155774742,-0.326375154,0.52711393,-0.109637616,0.071063301,14,8,3,15,11
921359,-0.035059644,-0.431025661,-0.088569591,-0.091121629,0.066605326,14,10,10,16,3
921598,0.003293268,-0.457107114,-0.070820485,0.275672194,-0.013431314,14,2,2,13,8
921888,0.899796946,-0.127924859,0.149020195,-0.238802135,0.039332985,16,3,8,2,5
923618,-0.089147259,-0.390169588,0.175910968,-0.131774077,0.108860858,14,8,3,15,13
923745,-0.073561929,-0.52932061,0.478304999,-0.31555914,0.31350697,14,8,3,15,11
929659,-0.08990823,-0.40899151,0.365380167,0.228536026,-0.236303315,14,1,3,20,13
932328,-0.017638932,-0.490322134,0.113696063,0.224855195,-0.094004784,14,1,2,13,8
933633,-0.233268009,0.006187862,0.096658368,-0.294478445,0.251112776,14,4,4,1,15
935990,-0.192911003,-0.230058648,0.505859345,-0.176978468,0.098906346,14,8,3,11,11
936009,-0.300287722,0.139029604,0.340291595,-0.017353585,-0.230944035,15,9,1,6,15
938487,-0.175564114,-0.202302626,0.411684787,-0.111222631,-0.02354854,16,8,3,7,11
939871,0.016734102,-0.511436184,-0.159704557,-0.05303983,0.039309259,17,10,10,13,3
948333,-0.170800561,-0.193482937,0.514631348,-0.005421933,0.450178974,14,8,3,15,11
949780,0.042321057,-0.522597367,-0.247362753,0.03842654,-0.017404462,14,2,2,13,12
952786,0.808326454,0.306444773,0.082327092,0.376014713,-0.030415624,14,3,8,3,7
955544,-0.355591749,0.601392126,0.191612361,0.670887445,0.10183304,14,5,1,8,9
984877,-0.272896868,0.146888126,-0.02606759,-0.178887169,-0.044657618,14,9,1,12,9
988386,-0.376294317,0.467382404,-0.092415252,-0.111980535,-0.201737856,11,5,6,8,9
988448,-0.115298471,-0.246358577,0.057458519,-0.039459103,-0.051633564,14,1,3,7,13
996141,0.058521281,-0.608520637,-0.231132036,-0.236147483,0.278222149,14,10,10,16,3
997588,-0.115595974,-0.419168768,0.549038766,0.192837406,-0.193552501,14,1,3,7,13
1003087,-0.168521671,-0.135765858,0.125412215,-0.114191869,-0.005021725,14,8,4,11,11
1098849,-0.458430091,1.021834896,-0.255993684,0.519324469,0.267792426,1,5,6,5,17
1593570,-0.209819292,-0.046796994,0.491705371,0.475591808,0.023099181,14,1,4,20,1
1772438,-0.049680974,-0.125769322,-0.400473141,0.27920442,0.173435927,14,6,7,18,18
2048033,-0.0256336,-0.44229077,0.007747508,0.037118267,-0.056225778,14,2,2,13,3
2406958,0.757477087,0.323691671,-0.035549248,-0.125465683,-0.215832196,15,7,8,3,16
2444397,0.060772695,-0.471961228,-0.43329521,0.047718719,0.251678725,15,10,9,18,12
2518402,0.43701126,1.218419081,0.361254585,0.437614422,0.097008273,8,5,5,5,4
2684665,-0.127231742,-0.110714606,-0.148897206,0.015700863,-0.008062668,14,6,7,10,2
2759830,0.733502628,0.381786454,-0.047891193,-0.082903231,-0.257948421,14,7,8,4,16
2814183,-0.18967147,0.202420542,-0.580126775,0.031895965,-0.321956828,14,5,6,5,17
2993710,-0.19385348,-0.032983092,0.108704826,-0.223311279,0.267000633,15,8,4,1,1
3018423,-0.039458437,-0.396712648,-0.000473738,0.13944419,-0.179944064,14,2,2,13,8
3065843,0.865454644,0.110953611,-0.171677458,-0.048576988,-0.225120581,14,3,8,3,7
3068662,0.722366808,0.23653511,0.627935027,0.153107944,-0.239445255,8,3,8,2,6
3101434,-0.349990306,0.308430509,0.214270573,0.02548416,-0.337886751,14,9,1,6,15
3145435,-0.150852915,-0.017648096,-0.262654842,-0.077251318,-0.129908246,14,5,7,5,14
3306945,0.807627562,0.240604729,-0.011640432,-0.069280377,-0.067030365,8,3,8,3,7
3397785,-0.065257327,-0.338654752,-0.014031691,0.092266043,-0.148384947,6,2,2,13,8
3416819,-0.025809489,-0.233735364,-0.489459996,-0.04787323,-0.071486803,15,6,9,18,20
3469567,-0.08685633,-0.342279594,0.168643394,0.016027897,-0.069638857,14,1,3,7,13
3511314,0.716592099,0.414650338,-0.055802024,-0.295751171,-0.107921926,15,7,5,4,16
6232,-0.141648657,-0.110310789,0.519382574,0.598139215,0.302461415,8,1,3,20,13
6860,-0.289541454,0.218557802,-0.040816945,-0.075813483,-0.219051322,12,9,1,8,9
20971,-0.330296533,0.22246434,0.324905292,-0.034428328,-0.164371382,11,9,1,6,15
22257,-0.11909393,-0.378904701,0.355867106,-0.106097815,0.054792683,14,8,3,15,11
30664,-0.398122234,0.46918352,0.095014971,-0.133778823,0.053088192,11,9,1,12,9
48587,-0.139178274,-0.298951441,0.342702224,-0.155910576,0.166714129,14,8,3,15,11
75295,0.811183126,0.138804384,0.000315814,-0.372187915,0.110622425,16,3,8,3,7
81079,-0.027096947,-0.250467087,-0.486468137,0.013416495,-0.115451719,15,6,9,18,18
84777,-0.119237316,-0.195732928,-0.137892327,-0.36467069,0.227419941,14,10,10,1,10
101953,-0.160275206,-0.049814416,0.026179435,0.001664544,0.17280837,15,8,4,1,10
116465,0.867826984,0.103182206,-0.262662502,-0.185047703,-0.084624429,16,3,8,3,7
118243,0.821412879,0.095092613,0.196282805,0.095721642,-0.233997165,2,3,8,2,5
127949,-0.274292066,0.237115539,-0.129497975,-0.06798864,-0.025918527,11,5,6,8,9
133177,0.753594534,0.160383607,0.454004639,0.038428449,-0.298834838,15,3,8,2,5
146354,-0.160824518,-0.008545456,-0.166887218,0.059587835,-0.008807368,6,5,7,9,2
155170,-0.018202767,-0.261318638,-0.482883931,0.298042637,-0.392577053,17,2,9,14,18
157377,-0.172944255,0.200711817,-0.178094155,0.269192813,0.712682756,13,6,6,19,19
162794,-0.208210268,0.27999417,-0.587979179,-0.106682962,0.171484327,10,5,6,17,17
163213,0.6842034,0.431799605,0.122880552,-0.260922942,-0.112346904,15,7,5,4,16
171693,-0.223980876,0.286876243,-0.595750967,-0.146611338,0.005424617,9,5,6,17,17
182884,0.826802374,0.16811994,-0.185874707,-0.178026975,-0.094271465,14,3,8,3,7
184677,0.061503927,-0.444825576,-0.337407268,0.306255274,0.137057255,8,2,9,18,12
190888,-0.051236331,-0.209480224,-0.013870894,0.311396467,0.399952308,11,10,2,10,8
192260,0.705027307,0.430688838,0.131388218,-0.086206043,0.032681626,11,7,5,4,16
218709,-0.047718921,-0.169868568,-0.500847586,-0.041587298,0.055476169,11,6,7,19,20
226908,-0.275747667,0.251924914,-0.037402077,-0.030828472,0.050240569,11,5,1,8,9
230886,0.51337444,0.769406511,0.326223049,-0.578029872,0.234682651,10,7,5,4,4
243812,-0.16620189,-0.266710631,0.423832105,-0.119508422,0.04462202,15,8,3,15,11
248916,0.842284057,0.07736119,0.014099432,-0.326933241,0.079168922,16,3,8,3,7
256528,0.863319483,-0.015585393,0.124478601,-0.346745215,0.116695694,15,3,8,2,5
322642,0.838119089,0.094478656,0.305791675,0.308307994,0.174250477,5,3,8,3,5
334101,-0.080341747,-0.268899142,-0.121526482,-0.311204742,0.195672228,16,10,10,16,3
344332,-0.260329197,0.254045058,-0.414343123,-0.283023542,-0.0254863,6,4,6,17,17
377908,-0.116863214,-0.228133506,-0.037927968,-0.205110944,0.156409399,14,10,10,16,3
394325,0.546581952,0.688282368,0.340537716,-0.238422404,-0.232432659,11,7,5,4,4
476541,0.905979909,-0.188190071,0.252330504,-0.23622053,0.089635799,14,3,8,2,5
487535,-0.192881117,0.104688321,-0.189568602,0.111145837,-0.060895913,20,5,6,5,17
495861,-0.080324516,-0.316846801,-0.018845391,-0.018853964,-0.056378295,6,1,2,13,3
500298,-0.017860253,-0.357432727,-0.376771694,-0.271723193,0.195420297,16,10,9,16,12
572579,0.700734558,0.39932502,0.129637385,-0.14464664,-0.211601835,15,7,8,4,16
573978,-0.102893954,-0.293916655,-0.026674312,-0.327243984,0.229221956,16,10,10,16,3
584257,-0.006039226,-0.270879172,-0.285664991,0.311405964,0.015522001,8,2,9,14,18
604090,0.943794676,0.014801651,-0.132202382,0.120318917,0.234073371,8,3,8,3,7
609590,-0.288147496,0.212176067,0.349865404,0.164965545,0.316274226,14,9,1,11,15
636382,-0.444432711,0.783111093,-0.140230644,0.088695404,0.01429144,11,5,6,8,9
675728,-0.098341756,-0.170430475,-0.230549021,0.099454818,-0.241589928,17,2,9,14,18
717419,0.906746158,-0.016120798,-0.052113667,0.100221347,-0.283444099,8,3,8,3,7
738182,0.471226541,0.892415126,0.491730795,-0.085359958,-0.061047344,11,7,5,4,4
741671,-0.25928069,-0.032319644,0.466146636,-0.12838479,-0.06187271,12,8,4,11,1
776406,0.699384793,0.46071135,-0.062929422,-0.232176291,-0.095949026,8,7,5,4,16
803242,-0.197404666,-0.188189928,0.405401669,-0.315834814,0.19042598,15,8,4,11,11
812476,-0.17356958,-0.114878392,0.122661632,-0.004882789,-0.036734609,14,1,4,7,1
828768,-0.24852853,0.156680783,-0.300940528,-0.484575023,0.247407646,10,4,6,1,19
833539,-0.196858948,-0.19479093,0.500312526,-0.142761159,0.019026167,15,8,4,11,11
834466,-0.229781599,0.03033806,0.089470234,-0.005607741,-0.189200558,14,9,1,6,15
846092,-0.2962983,0.300618807,0.049452371,0.169092365,0.037911057,14,9,1,8,9
885298,-0.388119341,0.511559464,-0.100980318,-0.051146931,-0.353804547,20,5,6,8,9
928160,-0.096580175,-0.406930528,0.460496985,-0.060396774,0.213442462,8,8,3,15,11
961133,0.81084707,0.166794466,0.190488918,-0.026622652,0.148319261,11,3,8,3,7
1038956,0.704253427,0.30081903,0.331669772,-0.174266115,-0.159838762,15,3,8,2,6
1405469,-0.276850463,0.165502515,0.061260529,-0.063790115,-0.192181788,14,9,1,8,15
2518003,0.837045027,0.055173673,0.110907221,-0.072104876,-0.169792244,16,3,8,2,7
3370668,0.7378211,0.464654105,-0.245166032,0.008877016,-0.394755922,14,7,5,4,16
3637248,-0.004371978,-0.459112172,-0.078286999,0.126530889,-0.147049387,14,2,2,13,8
1190,-0.227280478,0.116674308,-0.201451142,-0.178595438,-0.072370497,15,5,6,17,9
3226,0.879607049,-0.081447166,0.23180719,0.195561036,-0.341313787,14,3,8,2,5
4458,-0.510364504,0.984918631,0.207385702,0.54161528,0.245903836,13,5,1,8,9
6568,0.872568533,0.153973103,-0.364767558,-0.253790726,-0.014035984,15,3,8,3,7
6613,-0.281730898,0.224037089,-0.036965583,-0.036719861,-0.04314646,10,9,1,8,9
7729,0.094071154,-0.565930848,-0.412164659,0.045830062,0.304480509,14,10,9,18,12
8549,0.753713933,0.427139562,0.054440502,0.231197492,0.016147041,14,7,8,3,16
9970,-0.00071995,-0.506747932,0.02282948,0.142609504,-0.125986667,14,2,2,13,8
12595,0.022215472,-0.563490915,-0.057764167,0.10029625,-0.067792682,14,2,2,13,8
13583,-0.020766048,-0.414426702,-0.089084804,0.021560947,-0.049151677,14,2,2,13,8
14329,-0.318750134,0.133185279,0.340174473,-0.002757216,-0.251998836,17,9,1,6,15
15405,-0.163496745,-0.334674889,0.52684036,-0.269958757,0.222852615,14,8,3,15,11
